NORMALS 1981-2010                     YRS  JAN   FEB   MAR   APR   MAY   JUN   JUL   AUG   SEP   OCT   NOV   DEC   ANN
13866,CHARLESTON, WV                   30,  948,  766,  600,  294,  117,   13,    0,    2,   56,  282,  544,  856,   4478
13729,ELKINS, WV                       30, 1110,  920,  780,  462,  234,   55,   12,   18,  130,  431,  693, 1007,   5852
03860,HUNTINGTON, WV                   30,  969,  777,  596,  291,  112,   12,    0,    2,   56,  281,  548,  868,   4512
14898,GREEN BAY, WI                    30, 1499, 1251, 1060,  637,  326,   92,   23,   40,  207,  556,  914, 1350,   7955
14920,LA CROSSE, WI                    30, 1475, 1190,  944,  499,  205,   38,    5,   15,  140,  468,  872, 1344,   7195
14837,MADISON, WI                      30, 1434, 1173,  963,  558,  266,   60,   10,   27,  171,  505,  866, 1300,   7333
14839,MILWAUKEE, WI                    30, 1325, 1095,  929,  588,  313,   84,   11,   15,  126,  433,  780, 1195,   6894
24089,CASPER, WY                       30, 1248, 1071,  925,  669,  402,  136,   16,   30,  239,  614,  955, 1275,   7580
24018,CHEYENNE, WY                     30, 1124,  992,  901,  665,  392,  134,   22,   34,  225,  578,  889, 1155,   7111
94078,LANDER, WY                       30, 1302, 1119,  933,  664,  389,  142,   18,   34,  219,  603,  966, 1298,   7687
24029,SHERIDAN, WY                     30, 1277, 1075,  924,  642,  393,  149,   26,   36,  241,  605,  970, 1305,   7643
41415,GUAM, PC                         30,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,      0
21603,JOHNSTON ISLAND, PC              30,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,      0
40309,KOROR, PC                        30,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,      0
40604,KWAJALEIN-MARSHALL IS., PC       30,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,      0
40710,MAJURO-MARSHALL IS, PC           30,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,      0
